unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,RUL_capped,failure_risk,degradation_index,thermal_stress_index,efficiency_loss_index,cycle_log,cycle_ratio,operational_setting_magnitude,asset_health_score
1,74,0.0027,0.0001,100.0,518.67,642.96,1584.65,1401.48,14.62,21.61,554.03,2388.07,9045.85,1.3,47.58,522.25,2387.97,8132.67,8.4135,0.03,392,2388,100.0,38.8,23.382,192,118,118,Low Risk,-0.5813423892451,-0.5522808083300298,-0.6612617367615432,4.31748811353631,0.20441988950276244,0.002701851217221259,82.22609741422666
1,75,0.0009,-0.0004,100.0,518.67,641.96,1582.32,1394.82,14.62,21.61,553.6,2388.07,9042.32,1.3,47.22,521.77,2388.11,8130.13,8.4621,0.03,392,2388,100.0,38.89,23.3521,192,117,117,Low Risk,-0.6215608465486205,-0.6902969310534659,-0.4325366141602956,4.330733340286331,0.20718232044198895,0.0009848857801796104,83.84398012676199
1,76,-0.0015,0.0002,100.0,518.67,642.21,1589.21,1398.94,14.62,21.61,553.66,2388.02,9056.55,1.3,47.44,521.58,2388.03,8136.44,8.3996,0.03,390,2388,100.0,39.02,23.4428,192,116,116,Low Risk,-0.7723265053892155,-0.7715874425293691,-0.774358928253793,4.343805421853684,0.20994475138121546,0.0015132745950421555,89.90888587989357
1,77,0.0022,0.0004,100.0,518.67,642.55,1586.3,1400.97,14.62,21.61,554.61,2388.06,9046.44,1.3,47.41,521.6,2388.08,8135.25,8.453,0.03,393,2388,100.0,38.99,23.275,192,115,115,Low Risk,-0.4367592372404773,-0.36996209627968213,-0.6204513748826641,4.356708826689592,0.212707182320442,0.00223606797749979,76.40989764338984
1,78,0.004,0.0002,100.0,518.67,641.99,1580.76,1404.1,14.62,21.61,553.47,2388.08,9042.37,1.3,47.4,522.28,2388.16,8133.91,8.3793,0.03,392,2388,100.0,38.88,23.3486,192,114,114,Low Risk,-0.6294002391601158,-0.6594470492226092,-0.5467715114882588,4.3694478524670215,0.2154696132596685,0.004004996878900157,84.15933826412657
1,79,0.0022,-0.0002,100.0,518.67,642.12,1582.46,1403.93,14.62,21.61,553.77,2388.04,9047.86,1.3,47.35,521.85,2388.13,8135.4,8.4132,0.03,394,2388,100.0,38.9,23.3121,192,113,113,Low Risk,-0.4731963991155645,-0.4892225755547432,-0.42912441390782324,4.382026634673881,0.21823204419889503,0.002209072203437452,77.87566879037003
1,80,-0.0002,-0.0004,100.0,518.67,641.94,1591.96,1393.58,14.62,21.61,553.91,2388.06,9043.67,1.3,47.64,521.52,2388.1,8134.66,8.4235,0.03,392,2388,100.0,38.89,23.3613,192,112,112,Low Risk,-0.4975430918953171,-0.5124295175710808,-0.4566054212869667,4.394449154672439,0.22099447513812154,0.00044721359549995795,78.85507217868253
1,81,-0.0018,-0.0004,100.0,518.67,642.73,1584.82,1402.04,14.62,21.61,553.88,2388.1,9045.31,1.3,47.43,521.66,2388.05,8128.87,8.4247,0.03,392,2388,100.0,38.77,23.373,192,111,111,Low Risk,-0.45488423842971754,-0.4906137422520127,-0.35662810291840585,4.406719247264253,0.22375690607734808,0.0018439088914585775,77.13901874983732
1,82,-0.0012,0.0001,100.0,518.67,642.04,1589.07,1399.17,14.62,21.61,554.18,2388.1,9048.22,1.3,47.25,521.95,2388.03,8134.04,8.3986,0.03,393,2388,100.0,38.89,23.2713,192,110,110,Low Risk,-0.5923222570514269,-0.6365229675597166,-0.47077030315363017,4.418840607796598,0.2265193370165746,0.0012041594578792293,82.66778860530636
1,83,0.0004,0.0005,100.0,518.67,642.66,1588.05,1406.38,14.62,21.61,553.49,2388.08,9049.08,1.3,47.22,521.93,2388.05,8131.32,8.4128,0.03,391,2388,100.0,38.8,23.3274,192,109,109,Low Risk,-0.49041601689297587,-0.5690500005922645,-0.27417256171993215,4.430816798843313,0.2292817679558011,0.0006403124237432849,78.56836870444906
1,84,0.0005,0.0002,100.0,518.67,642.64,1585.52,1406.6,14.62,21.61,553.91,2388.05,9050.47,1.3,47.38,521.54,2388.06,8131.54,8.4139,0.03,392,2388,100.0,38.73,23.2653,192,108,108,Low Risk,-0.3802852857846766,-0.5111625299799247,-0.02037286424774394,4.442651256490317,0.23204419889502761,0.0005385164807134503,74.13809917336494
1,85,0.0025,0.0003,100.0,518.67,642.28,1590.12,1405.96,14.62,21.61,554.4,2388.01,9056.08,1.3,47.36,522.3,2388.05,8135.31,8.4499,0.03,392,2388,100.0,39.01,23.284,192,107,107,Low Risk,-0.561123257952605,-0.45722095250859524,-0.8468545979236315,4.454347296253507,0.23480662983425415,0.002517935662402834,81.41273496390347
1,86,-0.0012,0.0004,100.0,518.67,641.84,1588.8,1403.56,14.62,21.61,553.69,2388.1,9047.26,1.3,47.38,521.82,2388.09,8130.06,8.4173,0.03,394,2388,100.0,38.94,23.3945,192,106,106,Low Risk,-0.487517794795868,-0.43134827826273175,-0.6419839652619925,4.465908118654584,0.23756906077348067,0.0012649110640673515,78.4517808554271
1,87,0.0,-0.0004,100.0,518.67,642.33,1586.69,1413.1,14.62,21.61,554.1,2388.14,9050.52,1.3,47.34,521.43,2388.06,8130.41,8.4326,0.03,391,2388,100.0,38.88,23.3402,192,105,105,Low Risk,-0.4056324475153362,-0.4014242659847435,-0.41720494672446595,4.477336814478207,0.24033149171270718,0.0004,75.15774879508928
1,88,0.0029,0.0003,100.0,518.67,641.96,1581.29,1406.09,14.62,21.61,554.48,2388.07,9046.73,1.3,47.46,522.2,2388.04,8131.47,8.4586,0.03,392,2388,100.0,38.9,23.3086,192,104,104,Low Risk,-0.6245410841753077,-0.5824757027009144,-0.7402208832298891,4.48863636973214,0.2430939226519337,0.00291547594742265,83.96386724473564
1,89,0.0008,-0.0001,100.0,518.67,642.24,1584.73,1402.22,14.62,21.61,553.91,2388.05,9055.24,1.3,47.46,521.55,2388.08,8135.15,8.4489,0.03,392,2388,100.0,38.95,23.3288,192,103,103,Low Risk,-0.46806264613914783,-0.46564679440827844,-0.4747062383990388,4.499809670330265,0.24585635359116023,0.0008062257748298549,77.6691514163124
1,90,0.0017,-0.0001,100.0,518.67,642.67,1584.38,1412.93,14.62,21.61,552.88,2388.1,9051.27,1.3,47.32,521.49,2388.09,8129.72,8.3961,0.03,391,2388,100.0,38.98,23.4712,192,102,102,Low Risk,-0.49754923527466816,-0.484367537998784,-0.5337989027833494,4.51085950651685,0.24861878453038674,0.0017029386365926401,78.85531931066907
1,91,0.0025,-0.0004,100.0,518.67,641.98,1584.84,1404.76,14.62,21.61,553.54,2388.04,9050.72,1.3,47.32,521.55,2388.1,8134.4,8.3949,0.03,394,2388,100.0,39.11,23.3842,192,101,101,Low Risk,-0.5999403600865835,-0.556483978376734,-0.7194454097886698,4.5217885770490405,0.2513812154696133,0.0025317977802344327,82.97424484528287
1,92,0.001,-0.0002,100.0,518.67,642.89,1590.03,1400.77,14.62,21.61,553.81,2388.14,9048.36,1.3,47.45,521.91,2388.05,8131.39,8.3982,0.03,392,2388,100.0,38.99,23.3522,192,100,100,Low Risk,-0.45850105652254,-0.3787367420958937,-0.6778529211958173,4.532599493153256,0.2541436464088398,0.001019803902718557,77.28451382496169
1,93,0.0032,0.0002,100.0,518.67,642.85,1593.74,1408.48,14.62,21.61,554.07,2388.07,9047.87,1.3,47.46,521.43,2388.08,8133.15,8.421,0.03,392,2388,100.0,38.86,23.2477,192,99,99,Low Risk,-0.2205136615535706,-0.23981170211395053,-0.16744405001252577,4.543294782270004,0.2569060773480663,0.0032062439083762793,67.7109071295127
1,94,-0.0021,0.0002,100.0,518.67,642.45,1583.27,1404.94,14.62,21.61,553.86,2388.15,9045.83,1.3,47.48,521.61,2388.07,8132.4,8.4524,0.03,393,2388,100.0,38.85,23.3758,192,98,98,Low Risk,-0.32862621057456304,-0.28407219073650153,-0.4511497651292321,4.553876891600541,0.2596685082872928,0.0021095023109728986,72.05999050556456
1,95,0.0019,0.0003,100.0,518.67,642.86,1577.6,1410.1,14.62,21.61,553.91,2388.02,9048.85,1.3,47.38,521.92,2388.02,8131.63,8.4575,0.03,394,2388,100.0,38.76,23.3269,192,97,97,Low Risk,-0.40073690192907624,-0.4253925664597507,-0.33293382446972136,4.564348191467836,0.26243093922651933,0.0019235384061671345,74.96081387755464
1,96,-0.0034,0.0001,100.0,518.67,642.19,1584.07,1395.16,14.62,21.61,553.34,2388.07,9048.71,1.3,47.39,521.66,2388.06,8130.69,8.4311,0.03,392,2388,100.0,38.88,23.3255,192,96,96,Low Risk,-0.5575251668866408,-0.6706071913394165,-0.24654959964150727,4.574710978503383,0.26519337016574585,0.0034014702703389897,81.26799322779414
1,97,0.0035,-0.0003,100.0,518.67,642.07,1595.77,1407.81,14.62,21.61,553.4,2388.09,9046.1,1.3,47.46,521.67,2388.06,8128.74,8.4105,0.03,392,2388,100.0,39.01,23.2963,192,95,95,Low Risk,-0.4030523051026237,-0.4117038553735947,-0.3792605418574532,4.584967478670572,0.26795580110497236,0.0035128336140500594,75.05395645482362
1,98,0.0006,0.0004,100.0,518.67,642.0,1591.11,1404.56,14.62,21.61,552.75,2388.06,9045.49,1.3,47.37,522.31,2388.06,8127.89,8.4012,0.03,391,2388,100.0,38.96,23.2554,192,94,94,Low Risk,-0.5674143189728598,-0.6832074757906487,-0.24898313772393993,4.59511985013459,0.27071823204419887,0.0007211102550927978,81.66580779539879
1,99,-0.0005,-0.0,100.0,518.67,642.46,1592.73,1406.13,14.62,21.61,553.76,2388.08,9045.14,1.3,47.4,521.42,2388.1,8131.77,8.4481,0.03,393,2388,100.0,38.82,23.2323,192,93,93,Low Risk,-0.1612985531157992,-0.2251884593696741,0.014398689082356838,4.605170185988092,0.27348066298342544,0.0005,65.32883912677036
1,100,-0.0021,-0.0003,100.0,518.67,642.22,1589.63,1411.35,14.62,21.61,554.22,2388.07,9045.72,1.3,47.64,521.55,2388.08,8132.49,8.4241,0.03,392,2388,100.0,38.93,23.409,192,92,92,Low Risk,-0.433595403603147,-0.32951279735680744,-0.719822570780581,4.61512051684126,0.27624309392265195,0.0021213203435596424,76.28262494099489
1,101,0.0012,0.0003,100.0,518.67,642.75,1584.18,1403.41,14.62,21.61,553.37,2388.06,9052.3,1.3,47.62,521.89,2388.08,8125.97,8.4353,0.03,391,2388,100.0,38.75,23.4149,192,91,91,Low Risk,-0.42539998389481876,-0.44931318582208396,-0.3596386785948397,4.624972813284271,0.27900552486187846,0.0012369316876852982,75.95294477032074
1,102,0.0017,0.0005,100.0,518.67,642.85,1589.11,1403.42,14.62,21.61,553.42,2388.15,9051.36,1.3,47.49,521.38,2388.05,8130.4,8.4561,0.03,393,2388,100.0,38.94,23.3653,192,90,90,Low Risk,-0.1956156764746103,-0.13978754457166123,-0.3491430392077204,4.634728988229636,0.281767955801105,0.0017720045146669351,66.7093267025905
1,103,-0.0013,0.0001,100.0,518.67,642.21,1581.27,1403.21,14.62,21.61,553.64,2388.09,9053.28,1.3,47.57,521.41,2388.1,8124.4,8.4263,0.03,392,2388,100.0,38.69,23.4289,192,89,89,Low Risk,-0.43520417077233947,-0.5125348002750348,-0.22254493963992747,4.6443908991413725,0.2845303867403315,0.0013038404810405296,76.34734141114411
1,104,-0.0001,0.0001,100.0,518.67,642.29,1590.63,1406.25,14.62,21.61,553.66,2388.08,9044.73,1.3,47.34,522.38,2388.09,8131.89,8.4021,0.03,392,2388,100.0,38.96,23.3393,192,88,88,Low Risk,-0.5525597885560373,-0.49039663750210233,-0.7235084539543586,4.653960350157523,0.287292817679558,0.0001414213562373095,81.06824912270191
1,105,0.0024,0.0004,100.0,518.67,642.01,1588.28,1403.22,14.62,21.61,553.11,2388.09,9048.36,1.3,47.31,521.81,2388.08,8134.01,8.4326,0.03,393,2388,100.0,38.77,23.3857,192,87,87,Low Risk,-0.39517049555992945,-0.4591196048584086,-0.2193104449891119,4.663439094112067,0.2900552486187845,0.002433105012119288,74.73689199592641
1,106,0.0,0.0001,100.0,518.67,642.68,1589.05,1404.45,14.62,21.61,553.6,2388.08,9049.82,1.3,47.44,521.51,2388.09,8126.38,8.4664,0.03,392,2388,100.0,39.08,23.4148,192,86,86,Low Risk,-0.40331135271917784,-0.27651219585835995,-0.7520090340864272,4.672828834461906,0.292817679558011,0.0001,75.06437725881875
1,107,-0.0012,-0.0001,100.0,518.67,642.53,1595.13,1407.73,14.62,21.61,553.74,2388.07,9048.68,1.3,47.35,521.75,2388.07,8132.4,8.4241,0.03,396,2388,100.0,39.01,23.4086,192,85,85,Low Risk,-0.2713134441386948,-0.09296791029475736,-0.7617636622095227,4.68213122712422,0.2955801104972376,0.0012041594578792293,69.75444871602284
1,108,0.0008,0.0001,100.0,518.67,643.49,1585.91,1399.47,14.62,21.61,554.43,2388.14,9047.03,1.3,47.61,521.52,2388.03,8131.52,8.4133,0.03,393,2388,100.0,38.75,23.3032,192,84,84,Low Risk,-0.23796360089213828,-0.2242549964641057,-0.27566226306922786,4.6913478822291435,0.2983425414364641,0.0008062257748298549,68.41287227396361
1,109,-0.0011,-0.0003,100.0,518.67,642.49,1586.45,1409.1,14.62,21.61,553.59,2388.1,9051.13,1.3,47.58,521.62,2388.11,8130.97,8.3757,0.03,394,2388,100.0,39.05,23.3561,192,83,83,Low Risk,-0.36731391906993965,-0.2792787675781825,-0.6094105856722718,4.700480365792417,0.3011049723756906,0.001140175425099138,73.6162952213299
1,110,-0.0,0.0004,100.0,518.67,642.55,1590.01,1401.27,14.62,21.61,554.08,2388.13,9051.4,1.3,47.55,522.01,2388.12,8127.16,8.4638,0.03,393,2388,100.0,39.06,23.2951,192,82,82,Low Risk,-0.2858696755015704,-0.1160175107817948,-0.7529631284809533,4.709530201312334,0.30386740331491713,0.0004,70.34000760267857
1,111,0.0008,0.0004,100.0,518.67,642.67,1584.38,1408.11,14.62,21.61,553.49,2388.12,9051.64,1.3,47.62,521.53,2388.14,8132.4,8.4447,0.03,392,2388,100.0,38.92,23.2135,192,81,81,Low Risk,-0.12204648363559246,-0.15132841666143906,-0.041521167814514426,4.718498871295094,0.30662983425414364,0.0008944271909999159,63.74983165355971
1,112,0.0005,0.0003,100.0,518.67,642.66,1586.46,1401.84,14.62,21.61,553.19,2388.06,9051.28,1.3,47.22,521.9,2388.08,8131.52,8.4445,0.03,394,2388,100.0,38.84,23.3207,192,80,80,Medium Risk,-0.3248015761916327,-0.36323135333442447,-0.2191196890489554,4.727387818712341,0.30939226519337015,0.00058309518948453,71.90613552790559
1,113,0.0007,0.0001,100.0,518.67,642.68,1590.85,1406.59,14.62,21.61,552.91,2388.1,9053.15,1.3,47.46,521.75,2388.16,8129.32,8.458,0.03,393,2388,100.0,38.9,23.3101,192,79,79,Medium Risk,-0.0696339314676549,-0.041247313101728036,-0.1476971319739538,4.736198448394496,0.31215469613259667,0.0007071067811865475,61.64141259033175
1,114,0.0003,0.0004,100.0,518.67,642.31,1588.42,1402.97,14.62,21.61,554.29,2388.07,9046.58,1.3,47.58,521.68,2388.15,8132.36,8.429,0.03,394,2388,100.0,38.89,23.3754,192,78,78,Medium Risk,-0.33154658779128976,-0.21547790186804702,-0.6507354740802073,4.74493212836325,0.3149171270718232,0.0005,72.17746959675313
1,115,-0.0017,0.0005,100.0,518.67,642.66,1594.84,1406.6,14.62,21.61,554.13,2388.11,9050.37,1.3,47.43,521.36,2388.12,8127.6,8.4345,0.03,393,2388,100.0,38.93,23.3022,192,77,77,Medium Risk,-0.18303318985660771,-0.11019067790197085,-0.38335009773185896,4.7535901911063645,0.31767955801104975,0.0017720045146669351,66.20316637360663
1,116,-0.002,-0.0003,100.0,518.67,642.64,1580.31,1401.99,14.62,21.61,554.4,2388.08,9049.71,1.3,47.43,521.6,2388.05,8134.46,8.4059,0.03,394,2388,100.0,39.03,23.3512,192,76,76,Medium Risk,-0.5658011835289753,-0.48338643041553,-0.7924417545909503,4.762173934797756,0.32044198895027626,0.002022374841615668,81.60091560105273
1,117,0.0005,0.0004,100.0,518.67,642.38,1589.77,1409.35,14.62,21.61,554.59,2388.1,9049.61,1.3,47.52,521.22,2388.1,8126.12,8.4256,0.03,391,2388,100.0,38.73,23.1766,192,75,75,Medium Risk,-0.24083942333279235,-0.3650980193494163,0.10087171571292357,4.770684624465665,0.32320441988950277,0.0006403124237432849,68.52855904374552
1,118,-0.0006,-0.0004,100.0,518.67,642.34,1585.67,1409.34,14.62,21.61,554.25,2388.1,9051.12,1.3,47.55,521.31,2388.12,8135.21,8.4197,0.03,393,2388,100.0,38.88,23.2966,192,74,74,Medium Risk,-0.2646252331346013,-0.24514118591826162,-0.31820636297953564,4.77912349311153,0.3259668508287293,0.0007211102550927978,69.48539958567828
1,119,0.0013,0.0005,100.0,518.67,642.67,1596.8,1404.46,14.62,21.61,553.77,2388.1,9045.89,1.3,47.55,521.46,2388.09,8123.85,8.4194,0.03,394,2388,100.0,39.01,23.3188,192,73,73,Medium Risk,-0.215566197198177,-0.12502635529946926,-0.4645507624196231,4.787491742782046,0.3287292817679558,0.001392838827718412,67.51188365650705
1,120,-0.0024,0.0005,100.0,518.67,642.81,1593.78,1407.68,14.62,21.61,553.66,2388.1,9048.72,1.3,47.6,521.34,2388.1,8125.57,8.4029,0.03,393,2388,100.0,38.81,23.3061,192,72,72,Medium Risk,-0.1412374096207621,-0.1610165124894128,-0.08684487673197248,4.795790545596741,0.3314917127071823,0.0024515301344262526,64.52183210983362
1,121,-0.0033,0.0004,100.0,518.67,642.63,1593.56,1411.9,14.62,21.61,553.7,2388.07,9040.97,1.3,47.44,521.3,2388.04,8133.94,8.4263,0.03,394,2388,100.0,38.63,23.422,192,71,71,Medium Risk,-0.17398921614893817,-0.1997007525132131,-0.10328249114718208,4.804021044733257,0.3342541436464088,0.0033241540277189324,65.83935110829604
1,122,0.0026,-0.0001,100.0,518.67,643.3,1593.68,1413.97,14.62,21.61,553.43,2388.15,9042.39,1.3,47.6,520.92,2388.12,8131.81,8.4256,0.03,393,2388,100.0,38.86,23.2793,192,70,70,Medium Risk,0.13148622906676974,0.13812911908918885,0.11321828150511724,4.812184355372417,0.3370165745856354,0.0026019223662515373,53.550877729301824
1,123,0.0016,-0.0002,100.0,518.67,643.39,1586.66,1403.04,14.62,21.61,552.64,2388.12,9049.44,1.3,47.41,521.6,2388.17,8129.72,8.4396,0.03,392,2388,100.0,38.9,23.292,192,69,69,Medium Risk,-0.07177100366147143,-0.10558261552363275,0.02121092895947216,4.820281565605037,0.3397790055248619,0.0016124515496597099,61.7273813815194
1,124,0.0025,0.0002,100.0,518.67,642.48,1587.14,1402.28,14.62,21.61,552.26,2388.13,9053.03,1.3,47.55,521.4,2388.13,8133.82,8.4416,0.03,393,2388,100.0,38.8,23.2341,192,68,68,Medium Risk,0.004764944911388092,-0.1638181875447375,0.46836855916573356,4.8283137373023015,0.3425414364640884,0.0025079872407968904,58.64854155558994
1,125,-0.0004,0.0005,100.0,518.67,642.96,1585.47,1406.42,14.62,21.61,552.44,2388.13,9046.16,1.3,47.63,521.57,2388.11,8126.33,8.4079,0.03,394,2388,100.0,38.68,23.3039,192,67,67,Medium Risk,-0.00873026341507415,-0.14451662008632093,0.36468221743085444,4.836281906951478,0.3453038674033149,0.0006403124237432849,59.19141827730683
1,126,0.0016,0.0001,100.0,518.67,642.49,1582.64,1418.5,14.62,21.61,553.72,2388.05,9049.11,1.3,47.49,521.35,2388.08,8130.94,8.4378,0.03,392,2388,100.0,38.85,23.2289,192,66,66,Medium Risk,-0.2515385858774707,-0.3487459177170375,0.015781576681337936,4.844187086458591,0.34806629834254144,0.0016031219541881396,68.9589582007546
1,127,-0.001,0.0002,100.0,518.67,642.99,1586.9,1399.49,14.62,21.61,553.81,2388.09,9047.9,1.3,47.63,521.34,2388.1,8133.0,8.4626,0.03,393,2388,100.0,38.91,23.2772,192,65,65,Medium Risk,-0.1553897633694607,-0.1388822039886633,-0.20078555166665357,4.852030263919617,0.35082872928176795,0.001019803902718557,65.0911440627737
1,128,-0.0006,0.0003,100.0,518.67,642.47,1593.87,1407.06,14.62,21.61,552.74,2388.13,9056.59,1.3,47.62,521.96,2388.16,8132.08,8.4413,0.03,393,2388,100.0,38.85,23.2641,192,64,64,Medium Risk,0.037739914118881446,0.04981568610160844,0.004531541166382207,4.859812404361672,0.35359116022099446,0.0006708203932499369,57.322045309735216
1,129,-0.0033,0.0003,100.0,518.67,642.41,1591.33,1408.42,14.62,21.61,552.42,2388.09,9046.08,1.3,47.61,522.02,2388.13,8127.33,8.4681,0.03,393,2388,100.0,38.84,23.2656,192,63,63,Medium Risk,-0.034922672783679734,-0.07851180655029277,0.08494744507450624,4.867534450455582,0.356353591160221,0.003313608305156178,60.24506998744854
1,130,-0.0007,0.0002,100.0,518.67,642.7,1585.9,1412.25,14.62,21.61,552.66,2388.13,9042.97,1.3,47.46,521.49,2388.07,8125.29,8.3938,0.03,394,2388,100.0,38.71,23.3461,192,62,62,Medium Risk,-0.1597693588772328,-0.28721461332330545,0.19070509084946705,4.875197323201151,0.35911602209944754,0.0007280109889280518,65.26732366624401
1,131,0.0002,-0.0001,100.0,518.67,643.01,1585.78,1413.25,14.62,21.61,553.7,2388.11,9045.1,1.3,47.7,521.45,2388.13,8126.38,8.4328,0.03,391,2388,100.0,38.73,23.3435,192,61,61,Medium Risk,-0.14566414907156883,-0.1582148395482694,-0.11114975026064218,4.882801922586371,0.36187845303867405,0.00022360679774997898,64.69990819008476
1,132,0.0032,-0.0001,100.0,518.67,643.19,1596.06,1405.76,14.62,21.61,553.16,2388.17,9044.04,1.3,47.56,521.64,2388.16,8128.92,8.4227,0.03,393,2388,100.0,38.53,23.3186,192,60,60,Medium Risk,0.1702646930710939,0.11904801635735388,0.3111105540338791,4.890349128221754,0.36464088397790057,0.0032015621187164245,51.99092215821188
1,133,0.0032,-0.0002,100.0,518.67,642.45,1592.64,1410.11,14.62,21.61,553.82,2388.11,9050.95,1.3,47.57,521.23,2388.09,8130.93,8.4604,0.03,394,2388,100.0,38.95,23.2521,192,59,59,Medium Risk,-0.04076811812070161,0.003928423896145556,-0.1636836086670313,4.897839799950911,0.3674033149171271,0.0032062439083762793,60.48021687253331
1,134,-0.0014,0.0,100.0,518.67,642.85,1583.62,1402.67,14.62,21.61,553.2,2388.11,9046.16,1.3,47.75,521.52,2388.13,8131.3,8.4293,0.03,393,2388,100.0,38.68,23.2833,192,58,58,Medium Risk,-0.06925346993445257,-0.1724503422451329,0.2145379289199183,4.90527477843843,0.3701657458563536,0.0014,61.62610762394014
1,135,-0.0017,0.0001,100.0,518.67,642.45,1585.55,1406.83,14.62,21.61,553.09,2388.14,9050.65,1.3,47.34,520.99,2388.12,8129.34,8.4242,0.03,392,2388,100.0,38.85,23.2744,192,57,57,Medium Risk,-0.2006517161344354,-0.3502247801604859,0.21067420993720368,4.912654885736052,0.3729281767955801,0.0017029386365926401,66.91191332702972
1,136,0.003,-0.0001,100.0,518.67,642.84,1584.72,1404.39,14.62,21.61,554.18,2388.06,9040.89,1.3,47.43,521.54,2388.11,8130.43,8.4469,0.03,393,2388,100.0,38.76,23.1699,192,56,56,Medium Risk,-0.21421540452602034,-0.3219994966176756,0.08219084872603165,4.919980925828125,0.3756906077348066,0.003001666203960727,67.45754482157838
1,137,-0.0011,0.0,100.0,518.67,642.43,1594.69,1405.15,14.62,21.61,553.39,2388.14,9040.55,1.3,47.89,521.63,2388.12,8128.81,8.449,0.03,394,2388,100.0,38.87,23.2593,192,55,55,Medium Risk,0.040211802506479856,0.08530210641697837,-0.08378653324739113,4.927253685157205,0.3784530386740331,0.0011,57.22260774405656
1,138,-0.0011,0.0001,100.0,518.67,642.79,1589.82,1413.34,14.62,21.61,552.91,2388.11,9049.64,1.3,47.4,521.57,2388.18,8129.67,8.4208,0.03,392,2388,100.0,39.0,23.3664,192,54,54,Medium Risk,-0.17704666308861466,-0.11232837190280692,-0.35502196384958595,4.9344739331306915,0.3812154696132597,0.001104536101718726,65.96234415377428
1,139,-0.0014,0.0005,100.0,518.67,643.11,1592.28,1412.6,14.62,21.61,553.25,2388.06,9044.81,1.3,47.67,521.03,2388.15,8124.97,8.4621,0.03,394,2388,100.0,38.88,23.3422,192,53,53,Medium Risk,0.09037057297596426,0.1400153181592985,-0.04615247627820486,4.941642422609304,0.3839779005524862,0.0014866068747318507,55.204852388296
1,140,-0.0006,-0.0001,100.0,518.67,643.05,1590.89,1408.36,14.62,21.61,552.15,2388.17,9055.85,1.3,47.51,521.27,2388.05,8130.27,8.4397,0.03,393,2388,100.0,38.82,23.3704,192,52,52,Medium Risk,0.04143875726785316,-0.0166061499993273,0.20106225225259944,4.948759890378168,0.3867403314917127,0.000608276253029822,57.17325058243031
